243.365,110833
243.701,110810
244.034,110826
244.368,110746
244.705,110747
245.04,110791
245.376,110707
245.711,110900
246.055,110778
246.39,110695
246.727,110617
247.063,110867
247.398,110913
247.732,110886
248.066,111187
248.4,110958
248.733,111102
249.069,110996
249.404,111125
249.739,111045
250.075,111336
250.409,111243
250.744,111141
251.08,111178
251.417,111265
251.752,111227
252.084,111235
252.419,111377
252.754,111261
253.087,111224
253.423,111364
253.755,111408
254.091,111513
254.426,111368
254.761,111452
255.097,111657
255.43,111606
255.768,111689
256.105,111713
256.438,111680
256.774,111592
257.11,111655
257.444,111737
257.778,111808
258.112,111667
258.457,111852
258.79,112181
259.123,111978
259.458,111859
259.794,112019
260.128,112146
260.464,111892
260.799,112125
261.135,112034
261.469,112152
261.805,112192
262.14,112092
262.475,112327
262.81,112304
263.144,112254
263.477,112308
263.812,112224
264.147,112510
264.482,112374
264.816,112466
265.155,112551
265.49,112515
265.826,112487
266.161,112517
266.496,112528
266.832,112404
267.166,112463
267.501,112456
267.835,112561
268.168,112686
268.503,112853
268.837,112674
269.17,112734
269.502,112636
269.837,112722
270.172,112801
270.506,112688
270.841,112739
271.176,112717
271.512,112964
271.846,112780
272.181,112820
272.515,112951
272.85,112808
273.184,112774
273.518,112929
273.851,112961
274.184,113094
274.516,112966
274.848,113046
275.179,112876
275.513,112902
275.844,112954
276.176,112819
276.508,112921
276.839,112892
277.17,112774
277.501,112961
277.842,112949
278.173,112995
278.504,112988
278.834,112831
279.165,112915
279.493,112754
279.822,112956
280.151,112833
280.479,112839
280.808,112903
281.134,112871
281.462,112896
281.79,112893
282.118,112875
282.445,112770
282.772,112650
283.097,113070
283.425,112748
283.75,112732
284.077,112935
284.402,112808
284.726,112716
285.051,112775
285.375,112875
285.699,112802
286.022,112925
286.346,112781
286.669,113026
286.992,112851
287.313,112875
287.645,113047
287.966,113055
288.288,113172
288.61,113423
288.932,113249
289.253,113556
289.573,113544
289.892,113958
290.213,113714
290.533,114088
290.852,114318
291.172,114473
291.49,114625
291.808,114668
292.126,115018
292.442,115201
292.758,115499
293.074,115800
293.391,116020
293.707,116347
294.023,116759
294.339,116944
294.654,117181
294.97,117861
295.284,118063
295.599,118297
295.914,118628
296.229,119242
296.542,119720
296.854,120195
297.168,120957
297.48,121116
297.792,121801
298.106,122048
298.416,122719
298.728,123188
299.045,124014
299.357,124403
299.667,125163
299.977,125875
300.287,126256
300.596,127188
300.907,127482
301.216,128515
301.525,129376
301.834,129844
302.142,130985
302.45,131448
302.758,132365
303.066,133022
303.372,134646
303.678,134968
303.985,135892
304.29,136821
304.596,137950
304.901,138489
305.205,139951
305.51,140975
305.814,141883
306.117,142537
306.422,144324
306.727,144998
307.029,146203
307.334,147625
307.636,148550
307.94,149705
308.241,151047
308.544,152248
308.853,153524
309.156,154614
309.457,156099
309.757,157637
310.056,158861
310.356,160031
310.656,161588
310.953,163096
311.252,164083
311.553,165782
311.85,167531
312.147,168861
312.446,170284
312.744,171838
313.042,173473
313.339,175048
313.637,176874
313.934,178405
314.229,179928
314.525,181797
314.821,183093
315.115,185121
315.409,186259
315.703,188566
315.998,189706
316.293,191573
316.587,193512
316.88,195037
317.173,196956
317.473,198555
317.766,200311
318.058,202081
318.35,204091
318.64,205185
318.932,206808
319.224,208582
319.516,209992
319.807,211996
320.097,213064
320.387,215811
320.686,216496
320.975,218501
321.264,220033
321.553,220861
321.842,223055
322.129,224051
322.418,225385
322.704,226675
322.992,227896
323.279,229004
323.566,229820
323.851,231703
324.137,233413
324.422,234175
324.708,235304
324.993,235656
325.279,236713
325.564,237724
325.849,238176
326.134,239328
326.418,239497
326.701,240352
326.983,240837
327.268,240964
327.551,240896
327.834,241543
328.116,241739
328.397,242386
328.678,242678
328.96,241789
329.241,241759
329.522,241599
329.801,241420
330.081,240196
330.362,240819
330.641,240006
330.921,239441
331.199,238575
331.479,238770
331.756,237329
332.035,236665
332.314,235751
332.591,235322
332.869,233672
333.146,233038
333.422,231478
333.699,230560
333.976,228865
334.251,227744
334.525,226350
334.801,224913
335.077,223545
335.351,222185
335.632,220465
335.907,218658
336.18,217385
336.455,215265
336.727,214038
337.001,212121
337.273,210103
337.548,207856
337.819,206886
338.092,205240
338.363,202861
338.634,201073
338.906,199391
339.176,197051
339.447,195532
339.716,193346
339.985,191912
340.262,190282
340.533,187694
340.802,185900
341.072,183669
341.34,182355
341.609,180587
341.876,178564
342.144,176945
342.412,175059
342.688,173220
342.955,171441
343.221,169935
343.741,167870
344.007,166344
344.274,164424
344.54,162968
344.814,161191
345.081,159854
345.345,158719
345.612,157112
345.874,155360
346.141,153610
346.403,152321
346.667,150887
346.929,149055
347.194,148321
347.456,147055
347.721,145776
347.984,144381
348.245,142871
348.509,141952
348.772,140754
349.032,139926
349.355,138435
349.617,137239
349.877,136046
350.138,135251
350.399,134724
350.658,133676
350.917,132590
351.178,131408
351.436,130697
351.696,129968
351.955,128992
352.212,128519
352.47,127702
352.729,126713
352.986,126059
353.243,125300
353.5,124918
353.756,123927
354.013,123661
354.204,123276
354.462,122449
354.717,122000
354.971,121192
355.226,120786
355.481,120167
355.734,119704
355.988,119306
356.243,118754
356.495,118403
356.749,118150
357.002,117740
357.255,117201
357.508,116816
357.827,116158
358.081,116225
358.331,115868
358.583,115605
358.834,115441
359.085,114941
359.336,114856
359.587,114493
359.837,114334
360.088,114174
360.338,113708
360.586,113815
360.843,113453
361.092,113184
361.34,113067
361.587,113007
361.834,112612
362.081,112569
362.329,112572
362.577,112574
362.822,112197
363.069,111929
363.315,111810
363.563,111664
363.807,111701
364.053,111635
364.298,111627
364.544,111415
364.789,111156
365.034,111246
365.278,110974
365.522,111129
365.765,110921
366.01,110855
366.252,110724
366.495,110908
366.737,110553
366.98,110739
367.22,110468
367.463,110703
367.704,110274
367.944,110306
368.186,110360
368.426,110210
368.666,110330
368.906,110099
369.146,110189
369.387,109974
369.627,110198
369.866,110013
370.105,110044
370.344,110137
370.583,109951
370.82,109891
371.059,109912
371.296,109842
371.535,109824
371.771,109609
372.008,109770
372.244,109783
372.479,109930
372.715,109879
372.952,109687
373.187,109546
373.422,109807
373.656,109701
373.891,109701
374.125,109734
374.359,109442
374.592,109611
374.826,109769
375.059,109661
375.217,109459
375.449,109507
375.683,109633
375.915,109450
376.146,109568
376.384,109406
376.614,109509
376.847,109494
377.076,109600
377.307,109545
377.537,109639
377.768,109633
377.996,109532
378.226,109408
378.455,109606
378.685,109518
378.913,109530
379.141,109571
379.37,109328
379.597,109495
379.825,109576
380.052,109404
380.279,109177
380.505,109593
380.733,109446
380.958,109420
381.185,109465
381.411,109329
381.636,109413
381.861,109327
382.086,109413
382.311,109449
382.535,109283
382.759,109390
382.983,109245
383.207,109510
383.43,109357
383.654,109310
383.877,109355
384.098,109271
384.321,109391
384.545,109293
384.749,109351
384.97,109297
385.191,109289
385.417,109299
385.64,109382
385.859,109279
386.079,109248
386.299,109430
386.517,109297
386.737,109269
386.958,109231
387.176,109179
387.395,109183
387.613,109173
387.831,109117
388.049,109167
388.265,109198
388.481,109002
388.699,109092
388.917,109099
389.134,109118
389.351,108846
389.568,109165
389.784,108927
389.999,108992
390.214,109046
390.43,109052
390.644,108901
390.858,108854
391.072,108840
391.285,108894
391.499,108845
391.714,108866
391.927,108878
392.139,108752
392.352,108824
392.565,108747
392.776,108600
392.99,108690
393.202,108736
393.412,108694
393.624,108576
393.836,108601
394.046,108505
394.256,108531
394.467,108606
394.677,108419
394.729,108525
394.939,108424
395.149,108500
395.358,108291
395.566,108285
395.775,108316
395.982,108267
396.19,108417
396.398,108213
396.605,108093
396.812,108303
397.02,108286
397.227,108235
397.435,108141
397.639,108195
397.846,108185
398.051,108164
398.256,108046
398.462,108131
398.667,107932
398.872,108013
399.075,108015
399.279,107880
399.484,107907
399.687,107930
399.892,107909
400.094,107932
400.298,107767
400.499,107870
400.701,107817
400.904,107677
401.106,107797
401.307,107706
401.508,107809
401.709,107646
401.911,107591
402.112,107599
402.313,107686
402.514,107713
402.713,107688
402.912,107611
403.113,107554
403.311,107579
403.511,107654
403.709,107603
403.907,107611
404.104,107544
404.303,107483
404.5,107554
404.698,107487
404.897,107463
405.093,107501
405.289,107492
405.485,107503
405.682,107454
405.878,107357
406.074,107302
406.269,107447
406.465,107448
406.66,107390
406.855,107414
407.05,107261
407.243,107354
407.437,107313
407.631,107308
407.825,107436
408.017,107249
408.209,107281
408.404,107405
408.595,107465
408.787,107324
408.978,107328
409.17,107223
409.36,107334
409.552,107211
409.744,107307
409.934,107270
410.125,107331
410.317,107264
410.505,107234
410.696,107181
410.886,107262
411.076,107182
411.265,107004
411.453,107243
411.642,107256
411.83,107278
412.019,107247
412.206,107277
412.398,107322
412.586,107132
412.772,107138
412.959,107143
413.145,107166
413.333,107145
413.518,107173
413.704,107191
413.89,107066
414.075,107201
414.259,107188
414.446,107097
414.63,107081
414.815,107166
414.998,107006
415.181,107073
415.366,107013
415.55,107149
415.732,107090
415.915,107096
416.097,107123
416.28,107131
416.461,106980
416.643,107172
416.824,107032
417.006,107035
417.187,107220
417.37,107150
417.549,107100
417.73,107110
417.91,107088
418.091,107113
418.27,107020
418.45,107019
418.63,107028
418.809,107101
418.989,107053
419.087,107060
419.266,107089
419.444,107110
419.621,107088
419.8,107103
419.976,107046
420.153,107000
420.33,107182
420.507,107165
420.684,107044
420.861,107062
421.037,107090
421.21,107097
421.385,107089
421.56,107058
421.736,107082
421.911,107084
422.084,107140
422.259,107138
422.433,107148
422.607,107144
422.78,107232
422.953,107197
423.126,107277
423.298,107172
423.47,107244
423.644,107208
423.815,107248
423.986,107216
424.162,107250
424.332,107242
424.504,107291
424.673,107246
424.844,107213
425.014,107350
425.183,107300
425.352,107251
425.521,107272
425.691,107339
425.861,107310
426.029,107214
426.017,107272
426.185,107402
426.353,107272
426.521,107308
426.688,107348
426.854,107414
427.021,107496
427.102,107338
427.267,107428
427.434,107400
427.6,107478
427.764,107332
427.93,107433
428.098,107433
428.262,107485
428.428,107487
428.592,107505
428.756,107621
428.92,107480
429.083,107462
429.246,107489
429.41,107545
429.573,107631
429.734,107571
429.897,107410
430.06,107551
430.222,107708
430.383,107522
430.545,107519
430.705,107548
430.866,107580
431.026,107546
431.187,107517
431.347,107566
431.515,107675
431.674,107648
431.833,107743
431.993,107624
432.152,107731
432.31,107671
432.467,107749
432.633,107809
432.994,107672
433.152,107702
433.31,107778
433.467,107788
433.625,107636
433.782,107779
433.947,107849
434.104,107833
434.261,107773
434.417,107760
434.573,107673
434.728,107681
434.884,107870
435.04,107811
435.196,107898
435.351,107772
435.505,107805
435.66,107838
435.814,107906
435.968,107928
436.123,107959
436.276,107877
436.429,107889
436.582,107976
436.735,107925
436.887,107795
437.039,108128
437.191,108092
437.344,107841
437.493,107856
437.65,107926
437.801,107841
437.952,107798
438.102,107878
438.252,107903
438.402,107792
438.552,107926
438.703,107941
438.853,107912
439,107951
439.15,108058
439.298,108007
439.446,107989
439.593,107940
439.742,107978
439.885,107976
440.033,107960
440.179,107859
440.326,107909
440.473,108000
440.619,107958
440.764,108049
440.91,107955
441.055,107881
441.201,107877
441.346,107968
441.491,108051
441.636,107955
441.779,108103
441.924,108072
442.069,107956
442.212,108055
442.355,107941
442.497,107990
442.641,108122
442.784,108006
442.925,107842
443.067,108031
443.209,108073
443.35,108094
443.492,108066
443.634,108090
443.774,107947
443.914,108012
444.053,108163
444.194,108126
444.334,107958
444.474,108131
444.614,108036
444.752,108030
444.892,107841
445.031,108014
445.168,107996
445.307,108000
445.445,107931
445.583,107998
445.72,108009
445.858,107953
445.994,107924
446.131,107979
446.267,107947
446.404,108030
446.54,107886
446.675,108024
446.81,107869
446.945,107893
447.08,107909
447.214,107945
447.348,107749
447.482,107807
447.617,107753
447.751,108010
447.884,107887
448.017,107996
448.15,107862
448.282,107929
448.414,107687
448.546,107890
448.681,107736
448.812,107788
448.943,107832
449.074,107788
449.205,107780
449.335,107789
449.464,107860
449.594,107732
449.724,107703
449.853,107721
449.984,107773
450.113,107701
450.241,107628
450.37,107700
450.497,107653
450.624,107636
450.752,111575
450.879,107649
451.006,107611
451.132,107531
451.258,107581
451.384,107642
451.51,107434
451.636,107704
451.761,107584
451.885,107618
452.011,107502
452.135,107474
452.259,107623
452.382,107464
452.518,107562
452.641,107458
452.765,107569
452.888,107436
453.009,107485
453.272,107275
453.396,107393
453.519,107443
453.641,107494
453.764,107383
453.885,107333
454.007,107443
454.129,107395
454.252,107383
454.373,107384
454.494,107379
454.613,107340
454.733,107448
454.853,107230
454.973,107319
455.095,107231
455.215,107318
455.333,107297
455.452,107285
455.57,107215
455.688,107278
455.806,107208
455.923,107067
456.04,107232
456.156,107226
456.273,107262
456.389,107170
456.506,107177
456.621,107290
456.737,107200
456.851,107055
456.966,107139
457.081,107185
457.195,107213
457.309,107195
457.423,106985
457.536,107046
457.649,107047
457.762,107118
457.875,106983
457.988,107172
458.099,106981
458.212,107043
458.325,107072
458.437,107025
458.548,107115
458.658,107070
458.767,106994
458.877,106923
458.986,107010
459.096,107035
459.206,107001
459.315,107059
459.423,107043
459.533,107038
459.64,106898
459.748,107025
459.856,106993
459.963,107001
460.07,106986
460.178,106972
460.284,106941
460.391,106924
460.496,106895
460.602,106983
