349.185,713648,,
349.432,713790,,
349.688,713497,,
349.944,713655,,
350.197,713076,,
350.446,712610,,
350.706,712718,,
350.955,713267,,
351.211,712318,,
351.466,712568,,
351.720,712085,,
351.976,712202,,
352.222,711919,,
352.477,712319,,
352.729,711830,,
352.976,711928,,
353.234,711322,,
353.482,710986,,
353.730,711262,,
353.992,711908,,
354.233,710389,,
354.486,709961,,
354.739,709939,,
354.991,710481,,
355.233,710580,,
355.484,709851,,
355.733,710042,,
355.985,711882,,
356.233,709591,,
356.482,709975,,
356.723,709944,,
356.974,709631,,
357.222,708802,,
357.462,709019,,
357.707,709138,,
357.958,709308,,
358.205,708797,,
358.457,708309,,
358.698,707950,,
358.949,708079,,
359.199,707937,,
359.445,708610,,
359.692,707677,,
359.929,707768,,
360.177,707472,,
360.423,707542,,
360.663,707695,,
360.904,707841,,
361.146,706989,,
361.383,707689,,
361.630,706699,,
361.874,706626,,
362.111,706147,,
362.353,706723,,
362.589,706299,,
362.831,706344,,
363.075,706271,,
363.314,706263,,
363.560,706556,,
363.804,706418,,
364.041,705426,,
364.289,706119,,
364.525,705321,,
364.765,705264,,
365.004,705604,,
365.242,705379,,
365.476,705248,,
365.716,704531,,
365.958,704905,,
366.190,704825,,
366.430,705327,,
366.670,704734,,
366.905,704757,,
367.143,704023,,
367.379,704077,,
367.617,704600,,
367.850,704170,,
368.081,703946,,
368.319,703282,,
368.548,703341,,
368.785,703515,,
369.019,703580,,
369.249,703711,,
369.493,703270,,
369.728,703100,,
369.962,703377,,
370.193,702900,,
370.424,703307,,
370.660,702917,,
370.888,702841,,
371.116,702758,,
371.352,702123,,
371.585,702451,,
371.819,702020,,
372.052,702759,,
372.281,702761,,
372.515,701839,,
372.742,701612,,
372.972,701805,,
373.207,701790,,
373.434,701728,,
373.662,701787,,
373.895,701209,,
374.125,701523,,
